user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Cluster,Cluster_Label
1531,2023-05-06,Standard,399,1.5,8,5,13,21,1,2,Medium
1532,2024-05-25,Standard,399,14.4,5,2,30,7,0,1,Loyal
1533,2024-11-11,Premium,699,11.9,2,4,10,18,0,2,Medium
1534,2023-08-11,Basic,199,12.4,1,2,20,0,0,1,Loyal
1535,2023-01-01,Standard,399,1.8,4,0,8,27,1,2,Medium
1536,2024-07-28,Basic,199,3.9,4,4,17,42,1,0,At-Risk
1537,2023-03-24,Basic,199,18.0,2,5,6,12,0,2,Medium
1538,2024-01-31,Standard,399,1.3,5,1,15,51,1,0,At-Risk
1539,2023-11-15,Standard,399,24.2,1,2,26,58,1,0,At-Risk
1540,2023-07-24,Basic,199,17.1,5,4,28,8,0,1,Loyal
1541,2024-08-03,Standard,399,10.7,3,2,9,19,1,2,Medium
1542,2024-03-28,Premium,699,13.9,6,3,30,6,1,1,Loyal
1543,2024-03-06,Premium,699,12.8,5,3,21,22,1,1,Loyal
1544,2023-05-24,Standard,399,1.2,8,0,30,49,1,0,At-Risk
1545,2024-08-02,Premium,699,19.8,8,2,20,8,0,1,Loyal
1546,2024-04-18,Standard,399,19.0,6,1,4,25,0,2,Medium
1547,2024-10-27,Premium,699,21.1,1,0,30,17,0,1,Loyal
1548,2023-03-04,Basic,199,15.1,4,4,22,30,1,1,Loyal
1549,2024-07-29,Basic,199,18.6,0,5,33,13,0,1,Loyal
1550,2023-01-07,Premium,699,3.8,2,2,32,40,1,0,At-Risk
1551,2024-06-16,Standard,399,3.3,0,1,13,38,0,0,At-Risk
1552,2024-02-05,Basic,199,5.5,7,0,16,53,0,0,At-Risk
1553,2024-07-13,Basic,199,7.8,7,1,8,52,1,2,Medium
1554,2023-07-09,Standard,399,21.6,1,3,29,9,0,1,Loyal
1555,2023-10-24,Basic,199,4.7,8,1,16,30,1,2,Medium
1556,2024-01-31,Premium,699,24.0,7,2,7,42,1,2,Medium
1557,2023-05-04,Premium,699,11.9,6,1,7,1,0,2,Medium
1558,2024-11-03,Premium,699,0.8,4,0,25,41,1,0,At-Risk
1559,2024-04-14,Premium,699,1.5,5,1,29,29,0,1,Loyal
1560,2023-08-04,Standard,399,24.6,5,4,1,54,0,2,Medium
1561,2024-11-02,Standard,399,10.1,1,1,34,41,1,0,At-Risk
1562,2023-11-07,Premium,699,11.8,2,2,22,50,0,0,At-Risk
1563,2023-07-04,Standard,399,22.9,7,3,5,30,1,2,Medium
1564,2024-08-25,Premium,699,19.5,8,2,33,8,0,1,Loyal
1565,2023-06-12,Premium,699,14.8,6,0,23,2,1,1,Loyal
1566,2023-08-26,Basic,199,16.8,7,5,7,30,1,2,Medium
1567,2024-03-06,Premium,699,3.1,2,5,16,57,1,0,At-Risk
1568,2024-03-28,Basic,199,15.5,1,0,4,54,0,0,At-Risk
1569,2023-05-17,Standard,399,23.1,5,0,2,44,1,2,Medium
1570,2023-08-19,Premium,699,5.4,4,3,36,28,1,1,Loyal
1571,2024-10-06,Basic,199,11.1,8,1,11,5,0,2,Medium
1572,2024-08-04,Premium,699,5.5,2,0,7,23,0,2,Medium
1573,2024-08-07,Premium,699,8.8,8,3,5,12,0,2,Medium
1574,2024-03-13,Standard,399,9.1,8,1,33,51,1,0,At-Risk
1575,2023-04-14,Premium,699,21.9,1,1,25,50,0,0,At-Risk
1576,2023-10-24,Basic,199,6.1,8,2,32,1,1,1,Loyal
1577,2024-08-12,Standard,399,17.7,1,1,25,18,1,1,Loyal
1578,2024-07-13,Basic,199,23.3,8,2,34,25,1,1,Loyal
1579,2024-03-07,Premium,699,14.8,4,5,8,1,1,2,Medium
1580,2023-12-04,Standard,399,8.7,0,1,13,13,0,2,Medium
1581,2023-02-06,Premium,699,6.3,1,4,4,57,0,0,At-Risk
1582,2023-10-05,Standard,399,23.8,1,4,5,30,0,2,Medium
1583,2024-03-17,Premium,699,3.0,7,4,3,14,1,2,Medium
1584,2023-07-20,Standard,399,19.6,3,0,20,59,1,0,At-Risk
1585,2024-01-22,Premium,699,17.2,0,4,25,30,1,0,At-Risk
1586,2023-05-01,Premium,699,11.0,6,4,9,8,1,2,Medium
1587,2023-08-26,Premium,699,9.1,5,3,24,58,1,0,At-Risk
1588,2023-01-16,Basic,199,6.1,8,4,1,2,0,2,Medium
1589,2023-10-17,Premium,699,20.4,1,0,16,8,0,2,Medium
1590,2024-05-05,Basic,199,9.1,3,2,21,8,0,1,Loyal
1591,2024-05-21,Premium,699,16.6,1,2,8,60,1,0,At-Risk
1592,2024-01-11,Premium,699,22.5,3,3,23,45,1,0,At-Risk
1593,2024-12-15,Premium,699,21.8,3,4,19,57,1,0,At-Risk
1594,2024-05-12,Premium,699,3.1,5,3,33,45,1,0,At-Risk
1595,2024-07-20,Standard,399,5.5,2,4,6,14,1,2,Medium
1596,2024-10-27,Basic,199,9.6,2,0,8,15,0,2,Medium
1597,2023-11-04,Standard,399,1.0,0,2,8,17,1,2,Medium
1598,2024-01-29,Basic,199,7.3,6,3,4,1,0,2,Medium
1599,2023-02-23,Standard,399,6.0,6,1,3,42,1,2,Medium
1600,2023-12-11,Premium,699,1.3,5,0,20,58,1,0,At-Risk
1601,2024-03-13,Standard,399,19.1,5,5,14,53,1,0,At-Risk
1602,2024-11-25,Premium,699,20.3,8,3,4,60,1,2,Medium
1603,2024-04-23,Standard,399,11.9,8,2,35,10,0,1,Loyal
1604,2023-10-08,Premium,699,3.7,0,2,16,51,1,0,At-Risk
1605,2024-09-22,Basic,199,19.4,4,2,16,36,1,2,Medium
1606,2023-01-13,Standard,399,7.1,4,5,24,51,0,0,At-Risk
1607,2024-04-18,Basic,199,14.4,5,2,20,54,1,0,At-Risk
1608,2024-07-23,Basic,199,0.7,0,2,29,30,1,0,At-Risk
1609,2023-11-18,Basic,199,1.9,1,2,27,57,1,0,At-Risk
1610,2023-08-21,Basic,199,4.9,4,2,29,55,1,0,At-Risk
1611,2023-07-08,Premium,699,4.1,0,1,12,7,0,2,Medium
1612,2023-03-04,Premium,699,21.6,5,0,33,35,0,1,Loyal
1613,2023-12-28,Premium,699,24.4,0,5,17,54,0,0,At-Risk
1614,2023-04-26,Premium,699,15.2,5,0,3,4,0,2,Medium
1615,2024-11-28,Premium,699,6.3,5,4,5,23,0,2,Medium
1616,2024-01-04,Standard,399,16.2,4,1,5,1,0,2,Medium
1617,2024-09-28,Standard,399,22.5,5,3,27,60,0,0,At-Risk
1618,2023-04-19,Basic,199,9.5,4,1,11,58,0,0,At-Risk
1619,2024-08-18,Premium,699,20.3,8,5,14,49,1,2,Medium
1620,2023-06-03,Premium,699,23.5,6,4,23,2,0,1,Loyal
1621,2024-10-07,Standard,399,23.9,3,4,6,32,0,2,Medium
1622,2024-04-28,Premium,699,13.7,1,4,27,51,1,0,At-Risk
1623,2023-10-28,Premium,699,13.2,5,2,34,12,0,1,Loyal
1624,2023-04-29,Basic,199,6.5,5,1,22,29,1,1,Loyal
1625,2024-06-01,Premium,699,11.4,6,2,16,5,1,2,Medium
1626,2024-08-06,Basic,199,16.5,3,3,24,50,1,0,At-Risk
1627,2024-09-12,Basic,199,6.5,6,5,35,37,1,1,Loyal
1628,2023-06-01,Standard,399,8.9,1,0,19,26,0,0,At-Risk
1629,2023-06-20,Premium,699,16.0,3,1,32,56,0,0,At-Risk
1630,2023-04-14,Basic,199,7.0,8,5,27,59,1,0,At-Risk
1631,2023-05-16,Basic,199,20.9,0,5,3,10,0,2,Medium
1632,2024-07-24,Premium,699,23.0,6,2,34,8,1,1,Loyal
1633,2023-02-16,Basic,199,3.4,5,4,19,38,1,0,At-Risk
1634,2024-03-22,Basic,199,23.8,6,5,23,28,1,1,Loyal
1635,2024-06-05,Standard,399,17.7,2,5,31,49,1,0,At-Risk
1636,2023-11-25,Basic,199,22.4,5,5,10,41,1,2,Medium
1637,2023-12-16,Standard,399,13.0,4,0,12,14,0,2,Medium
1638,2023-11-23,Basic,199,22.5,8,3,34,18,1,1,Loyal
1639,2024-09-22,Basic,199,1.5,3,3,10,33,1,2,Medium
1640,2024-03-25,Standard,399,9.0,2,0,7,18,0,2,Medium
1641,2023-08-26,Basic,199,7.6,4,4,11,48,1,0,At-Risk
1642,2023-06-22,Premium,699,4.0,3,4,18,53,1,0,At-Risk
1643,2024-05-15,Basic,199,24.0,8,4,3,51,1,2,Medium
1644,2024-04-09,Basic,199,5.5,6,5,24,28,1,1,Loyal
1645,2023-09-27,Standard,399,18.0,1,3,8,56,1,0,At-Risk
1646,2023-08-16,Basic,199,24.8,1,2,9,51,1,0,At-Risk
1647,2024-06-09,Premium,699,8.5,8,2,5,17,1,2,Medium
1648,2024-12-23,Premium,699,17.8,5,0,5,27,1,2,Medium
1649,2023-02-06,Premium,699,5.2,8,5,21,53,0,0,At-Risk
1650,2024-04-26,Premium,699,6.5,6,1,1,43,1,2,Medium
1651,2023-04-01,Basic,199,20.4,7,2,32,8,1,1,Loyal
1652,2024-12-28,Premium,699,0.6,1,3,14,35,1,0,At-Risk
1653,2023-08-29,Basic,199,10.7,4,4,3,24,1,2,Medium
1654,2023-10-27,Premium,699,12.4,2,2,23,53,1,0,At-Risk
1655,2023-10-30,Premium,699,12.5,6,4,32,22,1,1,Loyal
1656,2024-11-09,Basic,199,3.3,4,3,15,28,1,2,Medium
1657,2024-02-12,Standard,399,4.8,5,5,8,7,1,2,Medium
1658,2023-08-29,Premium,699,19.5,7,3,9,38,1,2,Medium
1659,2023-11-27,Basic,199,7.1,3,3,19,3,0,1,Loyal
1660,2023-02-25,Standard,399,10.6,7,3,21,25,1,1,Loyal
1661,2024-04-03,Standard,399,18.3,5,5,32,52,1,0,At-Risk
1662,2023-04-23,Standard,399,14.5,2,4,15,13,0,2,Medium
1663,2024-01-24,Premium,699,3.7,8,0,22,60,1,0,At-Risk
1664,2023-08-04,Basic,199,22.8,8,0,22,41,1,2,Medium
1665,2023-08-23,Standard,399,5.4,2,4,35,25,0,1,Loyal
1666,2023-09-12,Standard,399,22.8,5,3,11,13,0,2,Medium
1667,2024-05-11,Basic,199,21.2,8,0,3,32,1,2,Medium
1668,2023-09-11,Basic,199,7.4,0,1,11,40,0,0,At-Risk
1669,2023-10-04,Basic,199,18.9,6,5,18,25,1,1,Loyal
1670,2024-07-08,Basic,199,2.3,6,0,5,0,0,2,Medium
1671,2023-11-16,Premium,699,2.8,6,1,10,53,1,2,Medium
1672,2023-04-13,Standard,399,13.1,0,2,28,17,0,1,Loyal
1673,2024-07-28,Standard,399,9.7,6,0,31,14,0,1,Loyal
1674,2024-05-23,Standard,399,7.5,8,4,31,15,1,1,Loyal
1675,2024-08-14,Premium,699,23.8,8,5,26,6,1,1,Loyal
1676,2024-10-20,Basic,199,19.4,7,2,26,30,1,1,Loyal
1677,2024-05-16,Standard,399,4.0,1,0,22,35,1,0,At-Risk
1678,2024-08-03,Premium,699,2.6,6,4,16,53,1,0,At-Risk
1679,2023-06-04,Basic,199,19.3,4,3,4,19,0,2,Medium
1680,2024-07-29,Basic,199,17.4,6,0,21,17,0,1,Loyal
1681,2024-06-10,Standard,399,12.7,3,2,35,29,0,1,Loyal
1682,2023-01-14,Premium,699,23.1,6,5,6,4,1,2,Medium
1683,2023-04-27,Basic,199,18.8,2,1,34,28,0,1,Loyal
1684,2024-07-14,Basic,199,12.6,8,3,28,8,0,1,Loyal
1685,2024-11-23,Standard,399,0.7,1,3,26,18,0,1,Loyal
1686,2023-10-25,Standard,399,8.4,5,4,34,41,1,0,At-Risk
1687,2024-04-18,Premium,699,20.2,5,4,14,38,1,2,Medium
1688,2024-04-30,Basic,199,23.2,2,1,22,33,0,0,At-Risk
1689,2023-01-06,Basic,199,10.7,2,3,21,4,0,1,Loyal
1690,2023-03-04,Standard,399,5.4,1,4,13,29,1,0,At-Risk
1691,2023-08-20,Premium,699,15.1,1,2,30,40,1,0,At-Risk
1692,2024-03-12,Standard,399,23.2,4,2,1,52,0,2,Medium
1693,2024-11-06,Premium,699,9.5,6,2,20,35,1,2,Medium
1694,2023-09-27,Basic,199,15.0,1,5,5,13,1,2,Medium
1695,2023-12-05,Premium,699,3.6,8,4,7,41,1,2,Medium
1696,2023-08-26,Premium,699,24.2,7,1,18,10,1,2,Medium
1697,2023-01-01,Basic,199,23.3,2,1,6,10,0,2,Medium
1698,2024-03-11,Standard,399,22.5,0,1,5,32,0,2,Medium
1699,2024-01-22,Premium,699,8.5,8,0,31,15,0,1,Loyal
1700,2024-09-11,Standard,399,9.2,8,2,31,33,1,1,Loyal
1701,2024-07-27,Basic,199,23.7,4,5,11,9,0,2,Medium
1702,2024-03-21,Standard,399,17.5,4,5,32,7,0,1,Loyal
1703,2024-03-10,Premium,699,4.9,5,3,23,49,1,0,At-Risk
1704,2023-01-11,Basic,199,22.0,3,3,36,23,1,1,Loyal
1705,2023-04-07,Basic,199,9.3,3,0,29,37,1,0,At-Risk
1706,2023-10-09,Standard,399,12.8,0,4,17,17,1,1,Loyal
1707,2024-08-08,Premium,699,10.3,4,2,31,40,1,0,At-Risk
1708,2024-10-25,Basic,199,24.9,7,3,31,11,1,1,Loyal
1709,2024-12-23,Premium,699,1.4,0,4,7,57,1,0,At-Risk
1710,2023-05-03,Premium,699,21.8,2,0,12,26,0,2,Medium
1711,2023-10-12,Basic,199,16.1,0,2,29,6,0,1,Loyal
1712,2024-08-23,Basic,199,8.7,5,5,2,10,0,2,Medium
1713,2023-03-04,Premium,699,13.2,6,3,24,53,1,0,At-Risk
1714,2023-06-26,Basic,199,20.7,8,1,13,46,1,2,Medium
1715,2024-10-12,Standard,399,7.3,3,5,3,32,1,2,Medium
1716,2024-08-04,Premium,699,8.1,8,2,1,7,1,2,Medium
1717,2023-07-06,Premium,699,14.4,7,0,6,7,0,2,Medium
1718,2024-10-15,Premium,699,5.0,0,1,6,50,1,0,At-Risk
1719,2023-07-15,Standard,399,2.5,3,2,30,53,1,0,At-Risk
1720,2023-05-24,Premium,699,8.1,6,5,9,18,1,2,Medium
1721,2023-10-30,Premium,699,10.6,3,2,21,56,1,0,At-Risk
1722,2024-10-19,Standard,399,7.0,7,2,29,37,1,1,Loyal
1723,2024-01-30,Premium,699,20.8,2,0,29,60,0,0,At-Risk
1724,2023-10-23,Basic,199,14.4,6,2,35,41,0,1,Loyal
1725,2023-10-03,Basic,199,17.6,8,4,22,53,1,0,At-Risk
1726,2023-04-29,Basic,199,19.4,4,1,33,29,1,1,Loyal
1727,2024-01-22,Premium,699,12.1,7,4,12,20,1,2,Medium
1728,2023-01-09,Premium,699,8.4,1,5,3,22,0,2,Medium
1729,2024-01-02,Basic,199,12.1,5,5,27,57,1,0,At-Risk
1730,2024-04-12,Standard,399,11.9,2,0,11,28,0,2,Medium
1731,2024-09-07,Premium,699,18.4,7,1,28,16,0,1,Loyal
1732,2024-06-03,Standard,399,17.1,4,0,31,59,0,0,At-Risk
1733,2023-06-17,Basic,199,10.9,4,4,27,25,1,1,Loyal
1734,2023-05-23,Premium,699,23.1,8,1,11,60,0,2,Medium
1735,2023-05-25,Basic,199,19.8,0,0,22,19,0,1,Loyal
1736,2023-06-26,Standard,399,10.2,7,0,30,42,1,1,Loyal
1737,2023-09-08,Standard,399,2.5,3,1,20,27,1,0,At-Risk
1738,2023-04-13,Basic,199,21.2,5,0,36,30,1,1,Loyal
1739,2024-04-19,Standard,399,17.3,3,3,36,42,1,0,At-Risk
1740,2023-05-17,Premium,699,19.2,1,3,16,8,1,1,Loyal
1741,2023-12-22,Standard,399,22.5,6,4,21,25,1,1,Loyal
1742,2024-05-28,Standard,399,5.9,2,1,2,23,0,2,Medium
1743,2023-08-05,Basic,199,22.9,3,1,26,31,1,1,Loyal
1744,2023-10-19,Standard,399,2.8,6,5,28,11,1,1,Loyal
1745,2024-03-07,Standard,399,17.0,7,0,25,16,0,1,Loyal
1746,2023-12-21,Basic,199,10.3,8,0,11,29,0,2,Medium
1747,2024-08-11,Premium,699,16.6,6,0,7,10,0,2,Medium
1748,2024-02-16,Premium,699,17.3,0,3,25,41,0,0,At-Risk
1749,2024-04-06,Standard,399,7.9,4,5,4,40,1,2,Medium
1750,2023-07-03,Premium,699,19.6,5,4,24,23,1,1,Loyal
1751,2024-12-25,Standard,399,19.1,1,1,35,0,0,1,Loyal
1752,2023-02-10,Premium,699,5.3,7,3,17,3,1,1,Loyal
1753,2024-03-11,Basic,199,11.8,0,4,32,43,1,0,At-Risk
1754,2024-01-01,Standard,399,19.3,0,4,19,17,1,1,Loyal
1755,2024-01-01,Standard,399,11.4,4,5,2,2,0,2,Medium
1756,2023-04-07,Premium,699,13.5,6,1,3,11,1,2,Medium
1757,2024-12-06,Basic,199,16.0,6,2,10,22,0,2,Medium
1758,2023-12-01,Premium,699,23.0,8,4,16,29,1,2,Medium
1759,2023-03-22,Standard,399,4.1,1,3,3,32,0,2,Medium
1760,2024-10-30,Standard,399,10.9,0,1,20,60,0,0,At-Risk
1761,2023-09-25,Premium,699,21.0,6,0,6,50,1,2,Medium
1762,2024-08-10,Standard,399,13.7,3,5,33,51,1,0,At-Risk
1763,2023-07-10,Standard,399,19.1,6,2,14,47,1,2,Medium
1764,2023-01-06,Standard,399,17.0,6,1,33,43,1,1,Loyal
1765,2024-04-18,Standard,399,1.0,6,5,14,8,1,2,Medium
1766,2023-03-07,Premium,699,2.9,3,0,21,45,1,0,At-Risk
1767,2023-12-03,Premium,699,18.3,7,4,19,26,1,1,Loyal
1768,2023-12-21,Premium,699,12.2,8,0,25,21,1,1,Loyal
1769,2024-11-20,Standard,399,11.8,7,1,10,34,0,2,Medium
1770,2023-12-20,Standard,399,10.4,1,5,17,31,1,0,At-Risk
1771,2023-11-19,Basic,199,18.8,8,2,14,19,1,2,Medium
1772,2024-03-01,Standard,399,1.2,2,4,30,22,1,1,Loyal
1773,2023-05-15,Basic,199,14.1,7,1,19,24,0,2,Medium
1774,2023-07-02,Standard,399,2.9,3,1,8,7,0,2,Medium
1775,2023-10-13,Basic,199,14.0,5,1,26,26,0,1,Loyal
1776,2023-08-19,Standard,399,15.9,5,4,24,34,1,1,Loyal
1777,2023-07-01,Standard,399,19.0,4,3,32,10,0,1,Loyal
1778,2023-04-11,Standard,399,0.6,5,3,19,41,1,0,At-Risk
1779,2023-08-18,Standard,399,24.4,6,1,27,40,1,1,Loyal
1780,2023-06-20,Basic,199,25.0,6,0,33,20,0,1,Loyal
1781,2024-10-31,Premium,699,17.3,5,0,31,47,0,0,At-Risk
1782,2023-09-03,Standard,399,13.0,3,1,36,29,0,1,Loyal
1783,2023-02-01,Basic,199,23.5,3,2,31,8,1,1,Loyal
1784,2024-04-17,Basic,199,11.8,7,1,30,50,1,0,At-Risk
1785,2023-03-13,Premium,699,20.2,5,1,8,15,0,2,Medium
1786,2023-03-14,Basic,199,17.2,6,4,3,30,0,2,Medium
1787,2024-10-24,Standard,399,22.1,8,0,17,45,0,2,Medium
1788,2023-02-10,Premium,699,11.2,0,2,2,51,1,0,At-Risk
1789,2023-05-08,Standard,399,18.1,8,5,26,41,1,1,Loyal
1790,2024-11-03,Basic,199,21.3,1,5,10,10,0,2,Medium
1791,2024-10-19,Standard,399,22.9,7,1,10,16,1,2,Medium
1792,2023-10-30,Premium,699,11.7,7,1,5,48,1,2,Medium
1793,2024-08-31,Premium,699,8.6,7,5,29,16,0,1,Loyal
1794,2024-07-31,Basic,199,4.1,4,0,9,14,0,2,Medium
1795,2024-12-31,Standard,399,8.0,2,4,19,40,1,0,At-Risk
1796,2024-01-29,Standard,399,4.3,2,1,19,38,1,0,At-Risk
1797,2023-01-13,Standard,399,1.2,3,4,15,19,1,2,Medium
1798,2023-06-24,Standard,399,18.2,8,3,24,30,1,1,Loyal
1799,2024-05-11,Standard,399,14.9,8,2,10,33,1,2,Medium
1800,2023-01-15,Premium,699,21.8,7,1,11,30,0,2,Medium
1801,2024-09-15,Premium,699,8.9,4,1,5,14,1,2,Medium
1802,2024-10-15,Premium,699,16.4,5,3,8,29,1,2,Medium
1803,2024-10-03,Basic,199,22.5,3,2,34,42,1,0,At-Risk
1804,2024-07-04,Basic,199,12.9,4,4,22,34,0,0,At-Risk
1805,2023-07-07,Basic,199,11.4,8,1,4,15,0,2,Medium
1806,2023-09-30,Premium,699,6.1,7,1,16,2,0,2,Medium
1807,2023-05-16,Premium,699,2.7,3,5,18,53,0,0,At-Risk
1808,2024-05-03,Premium,699,2.0,3,1,20,37,0,0,At-Risk
1809,2023-07-21,Standard,399,13.7,0,2,7,50,0,0,At-Risk
1810,2023-08-09,Standard,399,11.3,7,1,8,6,0,2,Medium
1811,2023-04-25,Premium,699,7.8,0,4,32,27,0,1,Loyal
1812,2024-04-12,Premium,699,19.5,3,4,29,51,0,0,At-Risk
1813,2024-06-03,Basic,199,19.0,4,3,17,40,1,0,At-Risk
1814,2023-12-16,Standard,399,7.5,4,2,33,55,1,0,At-Risk
1815,2024-05-14,Standard,399,12.8,7,0,36,48,0,0,At-Risk
1816,2023-03-09,Basic,199,22.4,8,3,21,31,1,1,Loyal
1817,2023-07-07,Standard,399,2.8,7,2,20,40,1,0,At-Risk
1818,2024-06-27,Basic,199,19.2,3,2,7,32,1,2,Medium
1819,2023-06-10,Standard,399,17.3,3,4,7,43,1,2,Medium
1820,2024-06-12,Basic,199,19.8,2,4,26,42,1,0,At-Risk
1821,2023-11-07,Standard,399,19.6,4,1,27,59,1,0,At-Risk
1822,2024-03-11,Standard,399,8.0,5,5,10,20,1,2,Medium
1823,2023-12-29,Premium,699,19.2,0,3,26,3,0,1,Loyal
1824,2023-08-02,Premium,699,24.4,4,0,9,52,0,2,Medium
1825,2024-01-27,Premium,699,7.7,5,0,17,20,0,2,Medium
1826,2023-10-08,Standard,399,14.2,3,1,36,39,0,0,At-Risk
1827,2024-08-30,Basic,199,6.5,5,5,5,30,0,2,Medium
1828,2023-09-13,Standard,399,19.6,6,5,3,58,1,2,Medium
1829,2024-01-14,Standard,399,2.0,0,5,25,21,1,0,At-Risk
1830,2024-02-28,Standard,399,3.2,2,5,19,4,1,1,Loyal
1831,2023-12-02,Basic,199,15.0,3,4,10,5,0,2,Medium
1832,2024-12-07,Premium,699,19.2,4,4,35,33,0,1,Loyal
1833,2024-01-05,Basic,199,19.4,1,5,9,45,0,0,At-Risk
1834,2023-07-23,Standard,399,5.0,7,1,14,29,1,2,Medium
1835,2024-03-13,Premium,699,6.8,0,1,17,7,0,1,Loyal
1836,2024-01-18,Standard,399,20.1,8,0,32,58,0,0,At-Risk
1837,2023-10-17,Basic,199,24.9,8,2,28,50,1,0,At-Risk
1838,2023-04-26,Premium,699,16.0,1,4,22,5,0,1,Loyal
1839,2024-10-27,Premium,699,20.1,1,4,11,59,1,0,At-Risk
1840,2023-06-05,Basic,199,19.3,6,2,5,29,1,2,Medium
1841,2024-03-18,Premium,699,2.3,5,3,22,33,1,0,At-Risk
1842,2023-01-09,Basic,199,14.6,0,4,26,53,1,0,At-Risk
1843,2023-12-01,Basic,199,11.0,4,1,21,37,0,0,At-Risk
1844,2024-08-13,Premium,699,16.5,3,4,30,59,1,0,At-Risk
1845,2024-06-30,Basic,199,19.4,3,2,13,11,1,2,Medium
1846,2023-11-19,Premium,699,19.6,8,2,3,4,1,2,Medium
1847,2023-08-11,Basic,199,5.4,2,3,14,17,1,2,Medium
1848,2023-01-27,Standard,399,3.9,7,0,2,53,0,2,Medium
1849,2024-01-25,Standard,399,9.8,7,3,14,25,1,2,Medium
1850,2024-06-12,Premium,699,2.8,2,4,8,58,1,0,At-Risk
1851,2023-11-21,Basic,199,19.0,1,3,11,47,0,0,At-Risk
1852,2024-06-04,Standard,399,5.7,1,4,13,23,1,2,Medium
1853,2023-04-13,Basic,199,0.9,6,3,30,25,1,1,Loyal
1854,2023-11-04,Standard,399,23.7,1,3,24,60,0,0,At-Risk
1855,2023-10-09,Basic,199,16.4,6,3,6,1,0,2,Medium
1856,2024-06-15,Premium,699,1.6,3,1,21,36,1,0,At-Risk
1857,2024-11-07,Basic,199,17.5,0,0,9,38,0,0,At-Risk
1858,2024-06-15,Standard,399,15.6,2,3,24,11,1,1,Loyal
1859,2023-11-10,Basic,199,9.4,1,1,12,1,0,2,Medium
1860,2023-01-27,Standard,399,22.8,4,4,24,20,1,1,Loyal
1861,2024-02-22,Standard,399,22.3,0,5,2,55,1,0,At-Risk
1862,2023-12-24,Basic,199,9.7,8,1,35,10,1,1,Loyal
1863,2024-03-01,Basic,199,10.8,1,0,6,30,0,2,Medium
1864,2023-09-21,Premium,699,3.8,0,2,29,30,1,0,At-Risk
1865,2024-05-04,Basic,199,16.6,5,4,21,42,1,0,At-Risk
1866,2023-08-19,Standard,399,3.6,8,1,13,51,0,2,Medium
1867,2023-09-13,Premium,699,18.7,6,2,6,56,1,2,Medium
1868,2024-11-15,Basic,199,5.0,4,2,17,45,0,0,At-Risk
1869,2024-11-08,Premium,699,13.2,4,1,34,20,0,1,Loyal
1870,2023-07-06,Basic,199,18.8,6,5,3,3,0,2,Medium
1871,2024-08-08,Basic,199,16.0,3,1,10,25,1,2,Medium
1872,2024-08-14,Standard,399,21.5,3,5,31,55,0,0,At-Risk
1873,2023-05-01,Standard,399,24.8,7,4,29,16,0,1,Loyal
1874,2023-07-10,Premium,699,16.6,8,2,18,21,0,2,Medium
1875,2024-11-15,Standard,399,20.3,7,4,22,29,1,1,Loyal
1876,2024-07-10,Standard,399,6.9,5,3,34,41,1,0,At-Risk
1877,2023-10-30,Basic,199,6.1,7,0,7,7,0,2,Medium
1878,2024-05-31,Basic,199,8.0,6,4,23,60,1,0,At-Risk
1879,2023-08-16,Basic,199,20.6,8,1,26,9,0,1,Loyal
1880,2024-07-30,Basic,199,18.5,5,4,13,38,0,2,Medium
1881,2024-06-27,Premium,699,1.7,8,2,34,34,1,1,Loyal
1882,2023-08-20,Basic,199,4.4,2,5,24,40,0,0,At-Risk
1883,2024-02-15,Premium,699,13.8,6,1,10,17,1,2,Medium
1884,2023-11-04,Standard,399,22.6,6,3,25,29,1,1,Loyal
1885,2024-09-19,Basic,199,6.7,8,5,5,19,1,2,Medium
1886,2023-06-14,Premium,699,2.0,6,1,5,9,1,2,Medium
1887,2023-12-25,Basic,199,19.8,6,3,26,37,1,1,Loyal
1888,2024-08-22,Basic,199,24.1,4,1,15,57,1,0,At-Risk
1889,2023-01-12,Premium,699,5.5,2,5,10,17,0,2,Medium
1890,2024-04-27,Premium,699,13.3,8,0,8,49,0,2,Medium
1891,2023-06-07,Basic,199,7.8,1,4,29,47,0,0,At-Risk
1892,2023-04-26,Basic,199,21.9,0,3,22,53,0,0,At-Risk
1893,2024-05-13,Premium,699,10.9,2,5,30,44,0,0,At-Risk
1894,2024-01-07,Standard,399,13.3,1,5,15,38,0,0,At-Risk
1895,2023-10-14,Basic,199,21.0,6,3,32,3,0,1,Loyal
1896,2023-09-15,Premium,699,22.7,8,2,18,26,1,2,Medium
1897,2024-08-28,Standard,399,0.8,7,1,6,37,1,2,Medium
1898,2024-01-20,Standard,399,3.0,7,4,18,38,1,2,Medium
1899,2024-10-20,Premium,699,21.8,6,0,34,38,1,1,Loyal
1900,2024-09-10,Basic,199,3.4,3,2,7,37,1,2,Medium
1901,2024-04-16,Standard,399,18.1,0,2,26,41,0,0,At-Risk
1902,2024-11-16,Premium,699,1.4,6,5,34,47,1,0,At-Risk
1903,2023-10-27,Basic,199,14.4,0,5,14,60,1,0,At-Risk
1904,2023-12-27,Standard,399,18.4,4,2,2,52,1,2,Medium
1905,2024-10-12,Basic,199,11.4,0,2,18,29,0,0,At-Risk
1906,2023-12-23,Standard,399,5.6,8,5,11,20,0,2,Medium
